539.40	1.01E+003	1.100E-001	988.6
541.39	1.01E+003	1.100E-001	988.8
543.40	1.01E+003	1.100E-001	988.8
545.40	1.01E+003	1.100E-001	988.6
547.39	1.01E+003	1.100E-001	988.7
549.39	1.01E+003	1.100E-001	988.6
551.39	1.01E+003	1.100E-001	988.8
553.39	1.01E+003	1.100E-001	988.9
555.39	1.01E+003	1.100E-001	988.9
557.39	1.01E+003	1.100E-001	988.9
559.39	1.01E+003	1.100E-001	988.7
561.39	1.01E+003	1.100E-001	988.6
563.39	1.01E+003	1.100E-001	988.9
565.39	1.01E+003	1.100E-001	988.9
567.37	1.01E+003	1.100E-001	988.8
569.37	1.01E+003	1.100E-001	988.9
571.37	1.01E+003	1.100E-001	989.0
573.37	1.01E+003	1.100E-001	989.0
575.36	1.01E+003	1.100E-001	988.9
577.36	1.01E+003	1.100E-001	988.9
579.36	1.01E+003	1.100E-001	988.8
581.36	1.01E+003	1.100E-001	988.9
583.36	1.01E+003	1.100E-001	988.9
585.36	1.01E+003	1.100E-001	988.9
587.36	1.01E+003	1.100E-001	988.9
589.36	1.01E+003	1.100E-001	989.0
591.36	1.01E+003	1.100E-001	989.0
593.36	1.01E+003	1.100E-001	989.0
595.34	1.01E+003	1.100E-001	989.0
597.34	1.01E+003	1.100E-001	989.0
599.34	1.01E+003	1.100E-001	988.9
601.33	1.01E+003	1.100E-001	988.9
603.36	1.01E+003	1.100E-001	988.9
605.33	1.01E+003	1.100E-001	988.9
607.33	1.01E+003	1.100E-001	988.9
609.33	1.01E+003	1.100E-001	989.0
611.33	1.01E+003	1.100E-001	989.0
613.33	1.01E+003	1.100E-001	988.8
615.33	1.01E+003	1.100E-001	988.9
617.33	1.01E+003	1.100E-001	989.0
619.33	1.01E+003	1.100E-001	989.0
621.32	1.01E+003	1.100E-001	988.7
623.31	1.01E+003	1.100E-001	988.8
625.31	1.01E+003	1.100E-001	988.9
627.31	1.01E+003	1.100E-001	988.8
629.31	1.01E+003	1.100E-001	988.7
631.31	1.01E+003	1.100E-001	988.8
633.31	1.01E+003	1.100E-001	988.3
635.30	1.01E+003	1.100E-001	988.4
637.31	1.01E+003	1.100E-001	988.3
639.30	1.01E+003	1.100E-001	988.3
641.30	1.01E+003	1.100E-001	988.3
643.30	1.01E+003	1.100E-001	988.3
645.30	1.01E+003	1.100E-001	988.3
647.29	1.01E+003	1.100E-001	988.3
649.30	1.01E+003	1.100E-001	988.3
651.28	1.01E+003	1.100E-001	988.3
653.28	1.01E+003	1.100E-001	988.3
655.27	1.01E+003	1.100E-001	988.3
657.28	1.01E+003	1.100E-001	988.4
659.28	1.01E+003	1.100E-001	988.4
661.27	1.01E+003	1.100E-001	988.4
663.27	1.01E+003	1.100E-001	988.4
665.27	1.01E+003	1.100E-001	988.4
667.27	1.01E+003	1.100E-001	988.4
669.27	1.01E+003	1.100E-001	988.5
671.27	1.01E+003	1.100E-001	988.5
673.27	1.01E+003	1.100E-001	988.4
675.27	1.01E+003	1.100E-001	988.5
677.27	1.01E+003	1.100E-001	988.5
679.25	1.01E+003	1.100E-001	988.5
681.25	1.01E+003	1.100E-001	988.5
683.25	1.01E+003	1.100E-001	988.5
685.25	1.01E+003	1.100E-001	988.6
687.25	1.01E+003	1.100E-001	988.5
689.24	1.01E+003	1.100E-001	988.5
691.24	1.01E+003	1.100E-001	988.5
693.24	1.01E+003	1.100E-001	988.5
695.25	1.01E+003	1.100E-001	988.5
697.24	1.01E+003	1.100E-001	988.4
699.24	1.01E+003	1.100E-001	988.4
